animal_type,has_name,age_days_outcome,age_group_intake,los_at_shelter,month_of_outcome,is_fixed,breed_type,color_group,intake_condition_group,agg_cluster,gmm_cluster,gmm_soft_cluster,density_score
Dog,1,1115,Adult,18,April,1,Pure,Black,Healthy/Normal,0,1,1.0,81.99334231035031
Dog,0,65,Puppy/Kitten,4,July,1,Mix,Black,Healthy/Normal,0,2,1.0,53.77757712911415
Cat,1,91,Puppy/Kitten,2,July,1,Mix,Grey,Healthy/Normal,0,1,1.0,80.16950774340275
Dog,1,1097,Adult,1,February,1,Mix,White,Healthy/Normal,0,1,0.9999999999999858,83.26027416325744
Dog,1,247,Puppy/Kitten,20,April,1,Pure,Brown,Healthy/Normal,0,1,1.0,81.56109131152752
Dog,1,771,Young Adult,41,November,1,Pure,Black,Healthy/Normal,0,1,1.0,86.68444865929277
Cat,1,428,Young Adult,4,March,1,Pure,Brown,Healthy/Normal,0,1,1.0,81.38454313524501
Dog,1,376,Young Adult,11,June,1,Mix,White,Healthy/Normal,0,1,1.0,87.24210221345867
Dog,1,737,Young Adult,5,September,0,Pure,Gold,Healthy/Normal,0,2,1.0,37.503238114517785
Cat,1,433,Young Adult,67,April,1,Pure,White,Injured,0,1,1.0,74.04371815809645
Dog,0,69,Puppy/Kitten,7,January,1,Mix,White,Healthy/Normal,0,2,1.0,51.405650958550964
Cat,1,213,Puppy/Kitten,31,April,1,Mix,Brown,Healthy/Normal,0,1,1.0,82.60813970357019
Dog,1,66,Puppy/Kitten,4,February,1,Mix,Grey,Healthy/Normal,0,1,1.0,76.22632113928721
Dog,1,200,Puppy/Kitten,6,April,1,Mix,Red,Healthy/Normal,0,1,1.0,73.9812978527749
Dog,1,2608,Senior,50,January,1,Mix,Brown,Healthy/Normal,0,0,1.0,51.03632470533021
Dog,1,4762,Senior,14,November,1,Mix,Red,Healthy/Normal,0,0,1.0,42.41535010803234
Bird,0,735,Young Adult,3,July,0,Pure,Tricolor,Healthy/Normal,0,2,1.0,-10.417530968550054
Dog,1,265,Puppy/Kitten,19,March,1,Mix,White,Injured,0,1,1.0,76.17351774884784
Dog,1,1573,Adult,166,October,1,Pure,White,Healthy/Normal,0,1,1.0,83.5747775061091
Dog,0,246,Puppy/Kitten,4,November,1,Mix,White,Healthy/Normal,0,2,1.0,52.08818994878439
Cat,1,80,Puppy/Kitten,65,July,1,Mix,Black,Healthy/Normal,0,1,1.0,87.95610895037304
Cat,0,71,Puppy/Kitten,12,June,0,Pure,Other,Healthy/Normal,0,2,1.0,49.012320193112345
Cat,1,2922,Senior,101,September,1,Pure,White,Healthy/Normal,0,0,1.0,51.36997310133036
Dog,1,3293,Senior,6,February,0,Pure,Red,Healthy/Normal,0,0,1.0,40.53914498659362
Cat,1,244,Puppy/Kitten,60,November,1,Pure,White,Healthy/Normal,0,1,1.0,86.66513489921778
Dog,1,130,Puppy/Kitten,8,January,1,Mix,White,Healthy/Normal,0,1,1.0,87.53207845115529
Cat,1,81,Puppy/Kitten,55,December,1,Pure,Grey,Healthy/Normal,0,1,1.0,80.09610920047918
Cat,0,396,Young Adult,31,March,1,Pure,White,Healthy/Normal,0,2,1.0,46.80779063234042
Dog,1,298,Puppy/Kitten,139,July,1,Pure,Black,Healthy/Normal,0,1,1.0,86.37315237485909
Cat,0,67,Puppy/Kitten,51,July,1,Mix,Other,Healthy/Normal,0,2,1.0,49.15294181917756
Cat,1,59,Puppy/Kitten,4,March,0,Mix,Other,Healthy/Normal,0,2,1.0,44.5532065072908
Dog,1,84,Puppy/Kitten,7,November,0,Pure,Brown,Healthy/Normal,0,2,1.0,49.045258577428385
Dog,1,1045,Young Adult,117,August,1,Mix,White,Injured,0,1,1.0,77.40780375277484
Dog,0,71,Puppy/Kitten,4,July,1,Mix,White,Healthy/Normal,0,2,1.0,53.809753866172784
Cat,1,233,Puppy/Kitten,50,June,1,Pure,Black,Injured,0,1,1.0,77.41927283028863
Cat,1,375,Young Adult,10,January,1,Pure,White,Healthy/Normal,0,1,1.0,85.17097339409678
Dog,0,95,Puppy/Kitten,5,April,1,Mix,Black,Healthy/Normal,0,2,1.0,50.49695315234693
Dog,0,65,Puppy/Kitten,4,August,1,Mix,Red,Healthy/Normal,0,2,1.0,41.7663018803162
Dog,1,88,Puppy/Kitten,11,March,1,Pure,Tricolor,Healthy/Normal,0,1,1.0,65.78771435875197
Cat,1,106,Puppy/Kitten,57,September,1,Pure,White,Healthy/Normal,0,1,1.0,86.75574121187516
Dog,1,732,Young Adult,2,January,1,Mix,White,Healthy/Normal,0,1,1.0,87.92455959152834
Dog,1,448,Young Adult,11,June,1,Pure,White,Healthy/Normal,0,1,1.0,86.97459570724901
Dog,1,366,Young Adult,1,March,0,Pure,Black,Healthy/Normal,0,2,1.0,47.76498058916222
Cat,0,111,Puppy/Kitten,4,September,1,Mix,Grey,Healthy/Normal,0,2,1.0,46.787628593170524
Dog,1,738,Young Adult,4,July,0,Mix,Brown,Healthy/Normal,0,2,1.0,49.58894519441043
Dog,1,695,Young Adult,84,July,1,Pure,Gold,Healthy/Normal,0,1,1.0,76.22721221818459
Cat,1,61,Puppy/Kitten,38,August,1,Mix,Brown,Healthy/Normal,0,1,1.0,85.96887070016253
Other,1,192,Puppy/Kitten,8,December,0,Pure,Brown,Life Stage/Developmental,0,2,1.0,28.08361710046009
Dog,1,1279,Adult,2,July,1,Mix,Red,Healthy/Normal,0,1,1.0,74.01477800099832
Dog,1,92,Puppy/Kitten,43,January,1,Mix,Black,Injured,0,1,1.0,76.99752499396051
Cat,1,66,Puppy/Kitten,35,August,1,Mix,Brown,Healthy/Normal,0,1,1.0,85.97920507210925
Cat,1,112,Puppy/Kitten,76,November,1,Mix,Brown,Healthy/Normal,0,1,1.0,84.65240377945693
Cat,0,1832,Adult,6,November,0,Pure,Red,Sick/Medical,0,0,1.0,34.3970894907146
Dog,1,153,Puppy/Kitten,31,August,1,Pure,White,Healthy/Normal,0,1,1.0,87.70991039173937
Dog,1,1860,Adult,27,March,1,Pure,Red,Healthy/Normal,0,1,1.0,72.21479436748847
Dog,0,10,Puppy/Kitten,9,August,0,Pure,Brown,Life Stage/Developmental,0,2,1.0,36.598954788277084
Dog,1,4020,Senior,3,May,1,Pure,White,Healthy/Normal,0,0,1.0,52.616343715748364
Cat,1,753,Young Adult,23,March,1,Pure,Black,Healthy/Normal,0,1,1.0,83.60802473768068
Dog,1,1099,Adult,3,March,0,Mix,White,Healthy/Normal,0,0,1.0,52.461551348221725
Dog,1,335,Puppy/Kitten,4,May,1,Mix,White,Healthy/Normal,0,1,1.0,86.2477070288199
Bird,1,738,Young Adult,7,November,0,Pure,Red,Healthy/Normal,0,2,1.0,5.638450587306054
Cat,0,406,Young Adult,40,December,0,Mix,Brown,Injured,0,2,1.0,38.65324298950843
Dog,1,522,Young Adult,6,April,0,Mix,Brown,Healthy/Normal,0,2,1.0,47.55985946031927
Dog,1,1465,Adult,4,November,1,Mix,White,Healthy/Normal,0,1,1.0,86.0551260935995
Dog,1,326,Puppy/Kitten,1,October,1,Pure,Black,Healthy/Normal,0,1,1.0,86.5586763090433
Dog,1,383,Young Adult,16,November,1,Mix,Black,Healthy/Normal,0,1,1.0,86.75687786211155
Dog,1,2284,Adult,9,November,1,Mix,Brown,Healthy/Normal,0,1,0.9999999999999716,77.84767663817497
Cat,1,733,Young Adult,2,December,1,Pure,White,Healthy/Normal,0,1,1.0,86.37123672877883
Dog,1,184,Puppy/Kitten,1,October,0,Mix,White,Sick/Medical,0,2,1.0,42.266559057690905
Dog,1,2202,Adult,10,November,1,Pure,Black,Healthy/Normal,0,1,0.9999999999999858,81.6698652270428
Dog,1,309,Puppy/Kitten,5,November,1,Mix,Gold,Healthy/Normal,0,1,1.0,75.92021006052178
Dog,1,84,Puppy/Kitten,34,January,1,Pure,White,Healthy/Normal,0,1,1.0,86.8952505128688
Cat,0,185,Puppy/Kitten,3,March,0,Mix,Black,Healthy/Normal,0,2,1.0,48.70142434682984
Dog,1,143,Puppy/Kitten,6,May,1,Pure,Black,Healthy/Normal,0,1,1.0,85.91935618107381
Cat,0,92,Puppy/Kitten,58,November,0,Mix,Black,Healthy/Normal,0,2,1.0,49.79619969502872
Cat,1,191,Puppy/Kitten,7,September,1,Pure,White,Healthy/Normal,0,1,1.0,86.61342388896374
Other,0,734,Young Adult,3,October,0,Pure,Brown,Healthy/Normal,0,2,1.0,46.24687241267947
Dog,0,65,Puppy/Kitten,4,November,1,Mix,Black,Healthy/Normal,0,2,1.0,52.457853121686306
Dog,1,733,Young Adult,3,July,1,Mix,Gold,Healthy/Normal,0,1,1.0,77.0470769987081
Other,1,732,Young Adult,1,April,0,Pure,Tricolor,Healthy/Normal,0,2,1.0,19.39130876143774
Dog,1,370,Young Adult,4,January,1,Pure,Black,Healthy/Normal,0,1,1.0,86.78846055884051
Dog,1,530,Young Adult,5,January,0,Pure,Tricolor,Healthy/Normal,0,2,1.0,26.022116876652035
Other,1,14,Puppy/Kitten,1,April,0,Mix,White,Healthy/Normal,0,2,1.0,41.98302066095465
Dog,1,175,Puppy/Kitten,37,October,1,Mix,Gold,Healthy/Normal,0,1,1.0,76.23300875953
Dog,1,1776,Adult,9,December,1,Pure,White,Healthy/Normal,0,1,1.0,86.35157760897768
Dog,1,858,Young Adult,85,March,1,Mix,White,Healthy/Normal,0,1,1.0,86.06235399749262
Cat,0,309,Puppy/Kitten,3,November,0,Pure,Black,Healthy/Normal,0,2,1.0,50.56575884758725
Dog,0,102,Puppy/Kitten,4,September,1,Pure,Black,Healthy/Normal,0,2,1.0,52.07305802388085
Cat,1,194,Puppy/Kitten,12,September,1,Mix,Grey,Healthy/Normal,0,1,1.0,79.279883548093
Dog,0,53,Puppy/Kitten,52,February,0,Mix,Brown,Life Stage/Developmental,0,2,1.0,32.51663605480688
Dog,1,2221,Adult,8,May,1,Mix,Black,Healthy/Normal,0,1,0.9999999999999858,81.83912237327553
Dog,1,770,Young Adult,40,July,1,Pure,White,Healthy/Normal,0,1,1.0,87.49158904346943
Cat,1,1519,Adult,16,April,1,Pure,Grey,Injured,0,1,0.9999999999999574,65.86846339949518
Cat,1,191,Puppy/Kitten,83,September,1,Mix,Black,Healthy/Normal,0,1,1.0,87.04158128724687
Cat,1,786,Young Adult,54,August,1,Mix,Brown,Healthy/Normal,0,1,1.0,84.12246369922241
Dog,1,65,Puppy/Kitten,38,July,1,Pure,White,Sick/Medical,0,1,0.9999999999999716,70.53018869352125
Dog,1,1463,Adult,2,July,1,Pure,Brown,Sick/Medical,0,1,0.9999999999997442,65.2333334828345
Dog,1,91,Puppy/Kitten,9,December,1,Mix,Black,Healthy/Normal,0,1,1.0,88.31590681930369
Cat,1,1833,Adult,6,February,1,Pure,Black,Sick/Medical,0,1,0.999999999997371,65.26017553457663
Dog,1,1145,Adult,49,February,1,Pure,White,Healthy/Normal,0,1,0.9999999999999858,82.70852652645056
Dog,1,349,Puppy/Kitten,46,August,1,Pure,Black,Healthy/Normal,0,1,1.0,87.48082368952042
Cat,0,735,Young Adult,3,November,0,Pure,White,Injured,0,2,1.0,43.75097262667431
Other,0,33,Puppy/Kitten,1,June,0,Pure,Black,Healthy/Normal,0,2,1.0,46.49230346786316
Cat,1,76,Puppy/Kitten,31,November,1,Pure,Grey,Healthy/Normal,0,1,1.0,79.20142997434365
Dog,1,1098,Adult,2,November,1,Mix,Black,Healthy/Normal,0,1,1.0,83.56695857837859
Cat,1,1262,Young Adult,530,April,1,Pure,Grey,Healthy/Normal,0,1,1.0,49.59628375178185
Dog,1,2558,Senior,1,February,1,Mix,Black,Healthy/Normal,0,0,1.0,53.449492481994135
Dog,1,1099,Adult,2,May,1,Mix,Black,Healthy/Normal,0,1,1.0,83.2284554280803
Dog,1,735,Young Adult,5,November,1,Mix,Black,Healthy/Normal,0,1,1.0,87.1588735809413
Dog,1,751,Young Adult,20,April,1,Pure,Grey,Healthy/Normal,0,1,1.0,76.0091140921555
Cat,1,73,Puppy/Kitten,35,December,1,Mix,Black,Healthy/Normal,0,1,1.0,88.21849367782481
Cat,1,120,Puppy/Kitten,43,December,1,Mix,Black,Healthy/Normal,0,1,1.0,88.24661542939455
Cat,1,787,Young Adult,56,December,1,Mix,Brown,Healthy/Normal,0,1,1.0,84.76246333414814
Cat,1,603,Young Adult,55,June,1,Mix,Brown,Healthy/Normal,0,1,1.0,83.86429897583115
Cat,0,78,Puppy/Kitten,8,December,0,Pure,White,Healthy/Normal,0,2,1.0,50.634039816731665
Cat,1,2179,Adult,20,November,1,Mix,Other,Healthy/Normal,0,1,1.0,76.81666140771877
Dog,1,220,Puppy/Kitten,8,August,1,Pure,Black,Healthy/Normal,0,1,1.0,87.72581575158624
Dog,1,1221,Adult,125,July,1,Pure,White,Healthy/Normal,0,1,1.0,83.25986349461685
Dog,1,64,Puppy/Kitten,2,August,1,Pure,Brown,Healthy/Normal,0,1,1.0,84.19739046607914
Dog,1,282,Puppy/Kitten,7,January,1,Mix,White,Healthy/Normal,0,1,1.0,87.3862155297684
Cat,1,742,Young Adult,12,March,1,Mix,Other,Healthy/Normal,0,1,1.0,79.9344381617674
Cat,1,81,Puppy/Kitten,28,September,1,Mix,Black,Healthy/Normal,0,1,1.0,87.26862882670689
Dog,1,383,Young Adult,17,June,1,Pure,White,Healthy/Normal,0,1,1.0,86.70599524543765
Dog,1,312,Puppy/Kitten,9,July,1,Mix,Black,Healthy/Normal,0,1,1.0,87.86259030222804
Cat,0,737,Young Adult,6,June,0,Pure,Black,Healthy/Normal,0,2,1.0,50.59622624468352
Cat,1,275,Puppy/Kitten,3,October,1,Pure,Black,Healthy/Normal,0,1,1.0,86.48433843047202
Cat,1,95,Puppy/Kitten,34,January,1,Pure,Brown,Injured,0,1,1.0,74.7942377334491
Cat,0,69,Puppy/Kitten,4,July,0,Mix,Brown,Healthy/Normal,0,2,1.0,52.015817634794175
Cat,1,74,Puppy/Kitten,36,December,1,Mix,Black,Healthy/Normal,0,1,1.0,88.21949264178647
Cat,1,6575,Senior,1,April,1,Mix,Red,Healthy/Normal,0,0,1.0,36.771733589887454
Cat,0,370,Young Adult,3,March,0,Pure,Red,Healthy/Normal,0,2,1.0,39.04844876025416
Cat,1,82,Puppy/Kitten,39,November,1,Pure,White,Healthy/Normal,0,1,1.0,86.78169514569744
Cat,0,2193,Adult,1,July,1,Mix,Other,Healthy/Normal,0,0,1.0,42.019012920691004
Dog,0,66,Puppy/Kitten,4,September,1,Mix,Black,Healthy/Normal,0,2,1.0,52.65255741511604
Cat,1,84,Puppy/Kitten,51,June,1,Mix,Black,Healthy/Normal,0,1,1.0,87.46281919068763
Dog,1,2928,Senior,6,February,1,Mix,White,Healthy/Normal,0,0,1.0,54.310057330265465
Dog,1,3739,Senior,92,June,1,Mix,Brown,Healthy/Normal,0,0,1.0,50.49803502135943
Dog,1,3337,Senior,16,October,1,Pure,White,Healthy/Normal,0,0,1.0,54.48663154244465
Cat,0,189,Puppy/Kitten,4,December,0,Pure,Grey,Healthy/Normal,0,2,1.0,44.92772922271313
Dog,1,425,Young Adult,59,February,1,Mix,Red,Injured,0,1,1.0,65.07739285181408
Cat,1,1466,Adult,5,March,1,Pure,Brown,Healthy/Normal,0,1,1.0,80.12403123168026
Dog,1,1827,Adult,1,July,1,Mix,Black,Healthy/Normal,0,1,1.0,86.04362728696815
Dog,1,1819,Adult,4,August,1,Mix,Brown,Sick/Medical,0,1,0.9999999999988063,64.60957536182696
Dog,1,2145,Adult,12,July,1,Mix,Gold,Healthy/Normal,0,1,0.9999999999999005,72.9686749138692
Dog,1,65,Puppy/Kitten,4,September,1,Mix,White,Healthy/Normal,0,1,1.0,87.24748397135862
Dog,1,1058,Young Adult,8,June,1,Mix,Black,Injured,0,1,1.0,75.9772050447581
Cat,0,438,Young Adult,4,August,1,Mix,Other,Healthy/Normal,0,2,1.0,46.27375253784665
Cat,1,66,Puppy/Kitten,65,September,1,Pure,Brown,Life Stage/Developmental,0,1,0.9999999999802256,56.216651055917865
Dog,1,310,Puppy/Kitten,9,January,1,Mix,Black,Healthy/Normal,0,1,1.0,87.41041285534327
Dog,1,1106,Adult,11,June,0,Pure,Brown,Healthy/Normal,0,0,1.0,48.48160730207464
Cat,0,370,Young Adult,5,September,0,Mix,Black,Healthy/Normal,0,2,1.0,50.11681340031258
Dog,1,2570,Senior,14,January,1,Pure,White,Healthy/Normal,0,0,1.0,53.98688355246546
Dog,1,2573,Senior,15,February,0,Mix,White,Healthy/Normal,0,0,1.0,51.55427244122205
Cat,1,1474,Adult,12,August,1,Mix,White,Healthy/Normal,0,1,1.0,85.29234865988728
Cat,1,80,Puppy/Kitten,6,May,0,Pure,Brown,Healthy/Normal,0,2,1.0,49.620173781151806
Dog,1,372,Young Adult,7,January,1,Mix,White,Healthy/Normal,0,1,1.0,87.37275036425928
Dog,1,739,Young Adult,8,November,1,Mix,Brown,Healthy/Normal,0,1,1.0,83.78694714688133
Dog,0,369,Young Adult,4,December,1,Pure,Tricolor,Healthy/Normal,0,2,1.0,25.423840427960485
Cat,1,103,Puppy/Kitten,68,April,1,Mix,Black,Healthy/Normal,0,1,1.0,84.69825943759744
Dog,0,3657,Senior,5,February,0,Pure,Black,Injured,0,0,1.0,43.87081589133491
Dog,1,443,Young Adult,77,February,1,Pure,White,Healthy/Normal,0,1,1.0,85.89586789158747
Dog,0,1100,Adult,4,February,0,Pure,Black,Healthy/Normal,0,0,1.0,51.08738760148285
Cat,0,98,Puppy/Kitten,5,August,1,Pure,Black,Healthy/Normal,0,2,1.0,52.01037676213011
Cat,1,1108,Adult,12,May,1,Pure,Other,Healthy/Normal,0,1,1.0,76.76557995933211
Dog,1,738,Young Adult,6,February,1,Pure,White,Healthy/Normal,0,1,1.0,86.50246529967238
Dog,1,907,Young Adult,175,October,1,Mix,Black,Healthy/Normal,0,1,1.0,85.20770891345697
Cat,1,65,Puppy/Kitten,22,January,1,Pure,Black,Sick/Medical,0,1,1.0,70.21407518595586
Dog,1,768,Young Adult,37,September,1,Mix,White,Healthy/Normal,0,1,1.0,87.46605981637465
Dog,1,325,Puppy/Kitten,83,January,1,Mix,Black,Healthy/Normal,0,1,1.0,87.24927810975818
Dog,1,96,Puppy/Kitten,4,October,0,Mix,Brown,Healthy/Normal,0,2,1.0,50.36729012641574
Dog,1,2566,Senior,8,March,1,Mix,White,Healthy/Normal,0,0,1.0,53.199139974382284
Other,0,734,Young Adult,3,March,0,Mix,Brown,Healthy/Normal,0,2,1.0,43.4712357997111
Dog,1,1449,Adult,7,October,1,Mix,Tricolor,Healthy/Normal,0,1,0.9999999999999858,65.79370926409933
Dog,1,377,Young Adult,12,January,0,Pure,White,Healthy/Normal,0,2,1.0,48.87929820516233
Dog,1,1075,Young Adult,1,November,1,Mix,Black,Healthy/Normal,0,1,1.0,85.10279534608523
Cat,1,181,Puppy/Kitten,9,January,1,Mix,Other,Healthy/Normal,0,1,1.0,82.80767220384291
Cat,1,68,Puppy/Kitten,24,June,1,Pure,Brown,Healthy/Normal,0,1,1.0,84.9510215856107
Dog,1,823,Young Adult,92,December,1,Mix,Gold,Injured,0,1,1.0,68.02419037784033
Cat,1,374,Young Adult,8,January,1,Pure,Other,Healthy/Normal,0,1,1.0,80.94618920074952
Cat,1,84,Puppy/Kitten,50,December,1,Mix,White,Healthy/Normal,0,1,1.0,88.27367141526227
Dog,1,619,Young Adult,20,March,1,Mix,Black,Healthy/Normal,0,1,1.0,86.5004921926345
Dog,1,487,Young Adult,1,April,0,Mix,White,Healthy/Normal,0,2,1.0,49.98198097958223
Cat,1,29,Puppy/Kitten,4,November,0,Pure,Brown,Healthy/Normal,0,2,1.0,49.386188905837685
Dog,1,926,Young Adult,195,January,1,Pure,White,Life Stage/Developmental,0,1,1.0,55.33250136762934
Dog,0,1101,Adult,6,May,0,Mix,Black,Healthy/Normal,0,0,1.0,50.623787438835
Cat,1,134,Puppy/Kitten,11,September,1,Pure,Black,Healthy/Normal,0,1,1.0,86.86289322289367
Dog,1,796,Young Adult,65,October,1,Mix,Black,Healthy/Normal,0,1,1.0,87.23500222293218
Dog,1,237,Puppy/Kitten,24,August,1,Mix,White,Healthy/Normal,0,1,1.0,88.18201030476779
Cat,1,61,Puppy/Kitten,30,December,1,Pure,Red,Healthy/Normal,0,1,1.0,77.9807465358649
Dog,1,1764,Adult,11,November,1,Mix,Brown,Healthy/Normal,0,1,1.0,82.29417942218286
Dog,1,2558,Senior,1,January,1,Mix,Brown,Healthy/Normal,0,0,1.0,50.98337839853332
Cat,0,126,Puppy/Kitten,4,January,1,Mix,Brown,Healthy/Normal,0,2,1.0,48.91588424134908
Cat,1,98,Puppy/Kitten,37,August,1,Pure,White,Healthy/Normal,0,1,1.0,87.9635842813539
Dog,1,142,Puppy/Kitten,5,January,1,Mix,Black,Healthy/Normal,0,1,1.0,87.62675242804578
Cat,0,65,Puppy/Kitten,4,November,1,Mix,White,Healthy/Normal,0,2,1.0,52.25435149426342
Dog,1,737,Young Adult,6,June,1,Mix,Tricolor,Healthy/Normal,0,1,1.0,67.46158273416631
Dog,0,309,Puppy/Kitten,6,July,1,Mix,Black,Healthy/Normal,0,2,1.0,52.36023903896004
Dog,1,55,Puppy/Kitten,53,July,1,Mix,White,Life Stage/Developmental,0,1,0.9999999993779412,58.982820109848404
Dog,1,250,Puppy/Kitten,4,February,1,Mix,Grey,Healthy/Normal,0,1,1.0,76.19991678864152
Dog,1,55,Puppy/Kitten,51,February,1,Mix,Black,Life Stage/Developmental,0,1,0.999999999969063,56.695100058638495
Dog,0,78,Puppy/Kitten,8,May,1,Pure,Black,Healthy/Normal,0,2,1.0,51.911238283138985
Cat,0,69,Puppy/Kitten,31,July,1,Pure,White,Healthy/Normal,0,2,1.0,53.294250092383656
Cat,1,397,Young Adult,19,May,1,Mix,Other,Healthy/Normal,0,1,1.0,80.51938759747621
Dog,1,1126,Adult,30,February,1,Pure,Brown,Injured,0,1,0.9999999999998579,69.36714110949359
Cat,0,736,Young Adult,5,June,0,Pure,Red,Healthy/Normal,0,2,1.0,42.897434588444455
Cat,1,117,Puppy/Kitten,10,June,0,Mix,Black,Healthy/Normal,0,2,1.0,53.21852809839017
Dog,1,1112,Adult,16,July,1,Pure,Brown,Healthy/Normal,0,1,1.0,80.4182883662216
Dog,0,55,Puppy/Kitten,5,October,0,Mix,Black,Healthy/Normal,0,2,1.0,52.19800324256135
Cat,0,76,Puppy/Kitten,4,June,1,Pure,White,Healthy/Normal,0,2,1.0,53.0653707434942
Cat,1,63,Puppy/Kitten,17,November,1,Mix,Brown,Healthy/Normal,0,1,1.0,84.8149818379437
Cat,1,65,Puppy/Kitten,64,May,1,Mix,White,Life Stage/Developmental,0,1,0.9999999999202984,57.919582048005935
Dog,0,1100,Adult,3,June,1,Pure,White,Healthy/Normal,0,0,1.0,49.7498250378171
Cat,1,61,Puppy/Kitten,8,June,0,Mix,Brown,Healthy/Normal,0,2,1.0,51.67156387709182
Cat,0,97,Puppy/Kitten,5,August,1,Mix,White,Healthy/Normal,0,2,1.0,52.37255282370489
Cat,1,326,Puppy/Kitten,21,October,1,Pure,White,Healthy/Normal,0,1,1.0,86.27091072188267
Cat,1,96,Puppy/Kitten,80,December,1,Mix,Other,Healthy/Normal,0,1,1.0,83.81754293962739
Dog,1,1841,Adult,15,October,0,Pure,White,Injured,0,0,1.0,48.89673930294967
Cat,1,736,Young Adult,5,March,1,Mix,Brown,Healthy/Normal,0,1,1.0,81.63117853501818
Dog,1,1856,Adult,29,April,1,Pure,Grey,Healthy/Normal,0,1,1.0,74.49750616095358
Dog,1,369,Young Adult,4,March,0,Mix,Gold,Healthy/Normal,0,2,1.0,35.2044974955089
Cat,1,85,Puppy/Kitten,82,April,1,Pure,White,Healthy/Normal,0,1,1.0,84.30439239908416
Dog,1,1476,Adult,15,February,1,Mix,Tricolor,Other/Unknown,0,0,1.0,-57.202235415544486
Dog,1,75,Puppy/Kitten,3,April,0,Pure,Black,Healthy/Normal,0,2,1.0,48.938303703799754
Dog,0,67,Puppy/Kitten,6,January,1,Pure,Red,Healthy/Normal,0,2,1.0,40.30887560456675
Cat,1,142,Puppy/Kitten,1,September,1,Pure,White,Healthy/Normal,0,1,1.0,86.62864589831159
Cat,1,53,Puppy/Kitten,7,November,1,Mix,Black,Healthy/Normal,0,1,1.0,86.9550832427965
Dog,1,733,Young Adult,3,April,1,Mix,White,Healthy/Normal,0,1,1.0,86.4334108959869
Cat,0,38,Puppy/Kitten,7,June,0,Pure,Black,Healthy/Normal,0,2,1.0,52.91913280081987
Dog,1,3304,Senior,17,August,1,Mix,Black,Injured,0,0,1.0,48.603306713103116
Dog,1,739,Young Adult,8,December,1,Pure,White,Healthy/Normal,0,1,1.0,88.01536985067166
Cat,1,369,Young Adult,3,February,0,Mix,Other,Healthy/Normal,0,2,1.0,42.71066389089535
Dog,1,1350,Adult,17,August,1,Mix,White,Healthy/Normal,0,1,1.0,86.42209537543017
Dog,1,1014,Young Adult,284,October,1,Pure,Red,Healthy/Normal,0,1,1.0,67.7571854708443
Dog,1,2193,Adult,1,October,0,Pure,Black,Sick/Medical,0,0,1.0,44.807599110754985
Cat,1,4054,Senior,36,June,1,Mix,Grey,Healthy/Normal,0,0,1.0,45.546048339783475
Dog,1,2750,Senior,8,March,1,Mix,Gold,Healthy/Normal,0,0,1.0,47.19162703947942
Dog,1,1470,Adult,9,November,1,Pure,Brown,Injured,0,1,0.9999999999999858,72.37626463918262
Dog,1,233,Puppy/Kitten,4,January,1,Pure,White,Healthy/Normal,0,1,1.0,86.86167980541654
Cat,1,1334,Adult,19,May,1,Mix,Other,Healthy/Normal,0,1,1.0,79.1635888402438
Cat,1,105,Puppy/Kitten,72,July,1,Mix,Grey,Healthy/Normal,0,1,1.0,80.12311235681538
Dog,1,2080,Adult,3,December,1,Mix,Brown,Healthy/Normal,0,1,1.0,81.4447662735012
Dog,0,738,Young Adult,7,March,1,Pure,Gold,Healthy/Normal,0,2,1.0,35.61444818173726
Dog,1,3654,Senior,1,July,1,Mix,White,Healthy/Normal,0,0,1.0,53.5936031115758
Cat,1,1099,Adult,3,April,0,Mix,Black,Life Stage/Developmental,0,0,1.0,26.738972309498074
Cat,0,65,Puppy/Kitten,3,August,0,Mix,White,Injured,0,2,1.0,43.66082899727161
Dog,1,739,Young Adult,7,April,1,Pure,White,Healthy/Normal,0,1,1.0,85.73327905179
Dog,1,337,Puppy/Kitten,7,June,1,Mix,Black,Healthy/Normal,0,1,1.0,87.18107690409227
Dog,1,35,Puppy/Kitten,4,November,0,Mix,Other,Life Stage/Developmental,0,2,1.0,32.2686714148048
Cat,0,134,Puppy/Kitten,11,November,1,Pure,Black,Healthy/Normal,0,2,1.0,52.00073635369337
Cat,1,579,Young Adult,5,September,1,Pure,Black,Healthy/Normal,0,1,1.0,85.27673951733918
Cat,1,202,Puppy/Kitten,49,December,1,Mix,Grey,Healthy/Normal,0,1,1.0,80.22865524594933
Other,1,382,Young Adult,16,September,1,Mix,Brown,Healthy/Normal,0,2,1.0,39.118884139318425
Dog,1,1640,Adult,11,November,1,Pure,Black,Healthy/Normal,0,1,1.0,85.38266729980963
Cat,0,734,Young Adult,4,April,0,Mix,Grey,Healthy/Normal,0,2,1.0,42.42214530652163
Dog,1,2940,Senior,10,September,1,Mix,Black,Healthy/Normal,0,0,1.0,53.789307670806494
Dog,1,1126,Adult,29,July,1,Mix,White,Healthy/Normal,0,1,1.0,84.78388884946848
Dog,0,81,Puppy/Kitten,4,February,1,Pure,White,Healthy/Normal,0,2,1.0,49.11556795004569
Cat,1,1110,Adult,15,November,1,Mix,Other,Healthy/Normal,0,1,1.0,78.46599698052337
Dog,1,371,Young Adult,5,May,1,Mix,Black,Healthy/Normal,0,1,1.0,86.34130431416601
