animal_type,has_name,outcome_group,age_days_outcome,age_group_intake,los_at_shelter,month_of_outcome,is_fixed,breed_type,color_group,intake_condition_group,dbscan_cluster
Dog,1,Positive,75,Puppy/Kitten,6,January,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,925,Young Adult,10,October,1,Mix,Gold,Healthy/Normal,0
Dog,1,Positive,4752,Senior,3,November,0,Pure,Gold,Healthy/Normal,0
Dog,1,Positive,71,Puppy/Kitten,41,July,1,Mix,Brown,Healthy/Normal,0
Cat,0,Positive,66,Puppy/Kitten,5,May,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,84,Puppy/Kitten,8,August,1,Mix,Grey,Healthy/Normal,0
Dog,1,Positive,2943,Senior,21,October,1,Pure,Red,Healthy/Normal,0
Cat,1,Neutral,386,Puppy/Kitten,22,May,1,Pure,Other,Healthy/Normal,0
Dog,1,Neutral,171,Puppy/Kitten,3,February,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,2078,Adult,12,June,1,Mix,White,Healthy/Normal,0
Cat,0,Positive,246,Puppy/Kitten,4,May,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,73,Puppy/Kitten,20,December,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,798,Young Adult,68,February,1,Pure,White,Healthy/Normal,0
Cat,1,Positive,85,Puppy/Kitten,48,August,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,87,Puppy/Kitten,16,December,1,Mix,Brown,Healthy/Normal,0
Dog,1,Positive,65,Puppy/Kitten,4,July,1,Mix,Black,Injured,0
Dog,1,Neutral,522,Young Adult,14,October,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,399,Young Adult,33,April,1,Pure,Black,Healthy/Normal,0
Cat,1,Positive,342,Puppy/Kitten,8,January,1,Mix,Brown,Healthy/Normal,0
Cat,0,Neutral,38,Puppy/Kitten,1,December,0,Pure,White,Injured,0
Other,1,Positive,441,Young Adult,75,January,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,378,Puppy/Kitten,135,February,1,Pure,Black,Sick/Medical,0
Cat,1,Positive,68,Puppy/Kitten,24,June,1,Mix,Black,Healthy/Normal,0
Dog,0,Positive,80,Puppy/Kitten,4,October,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,2406,Adult,36,July,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,64,Puppy/Kitten,1,February,1,Pure,Gold,Healthy/Normal,0
Cat,1,Positive,3453,Senior,16,December,1,Mix,Red,Healthy/Normal,0
Dog,1,Positive,1097,Adult,1,February,0,Mix,White,Healthy/Normal,0
Cat,1,Positive,80,Puppy/Kitten,64,August,1,Pure,Other,Healthy/Normal,0
Cat,0,Positive,76,Puppy/Kitten,6,July,1,Mix,White,Healthy/Normal,0
Dog,0,Positive,65,Puppy/Kitten,4,July,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,755,Young Adult,25,December,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,550,Young Adult,1,February,1,Mix,Black,Healthy/Normal,0
Cat,0,Positive,80,Puppy/Kitten,4,May,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,70,Puppy/Kitten,3,May,1,Mix,White,Healthy/Normal,0
Cat,1,Positive,86,Puppy/Kitten,63,July,1,Mix,Other,Healthy/Normal,0
Dog,0,Positive,96,Puppy/Kitten,4,October,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,740,Young Adult,9,May,1,Mix,Black,Healthy/Normal,0
Dog,0,Neutral,43,Puppy/Kitten,4,June,0,Mix,White,Healthy/Normal,0
Cat,1,Positive,95,Puppy/Kitten,63,October,1,Mix,Red,Healthy/Normal,0
Dog,1,Positive,77,Puppy/Kitten,3,April,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,734,Young Adult,3,February,0,Mix,White,Healthy/Normal,0
Dog,1,Positive,4128,Senior,476,April,1,Mix,Red,Healthy/Normal,1
Cat,0,Neutral,92,Puppy/Kitten,6,April,1,Mix,Other,Healthy/Normal,0
Cat,1,Neutral,405,Young Adult,38,May,1,Mix,Black,Injured,0
Bird,0,Neutral,735,Young Adult,5,September,0,Pure,Brown,Healthy/Normal,0
Dog,1,Positive,379,Young Adult,14,October,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,191,Puppy/Kitten,5,July,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,733,Young Adult,2,January,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,1109,Adult,13,November,0,Mix,White,Healthy/Normal,0
Cat,0,Positive,161,Puppy/Kitten,10,April,1,Mix,Black,Healthy/Normal,0
Dog,0,Positive,18,Puppy/Kitten,8,May,0,Mix,Brown,Healthy/Normal,0
Dog,1,Positive,1512,Adult,9,July,1,Mix,Black,Healthy/Normal,0
Cat,0,Neutral,743,Young Adult,11,October,0,Mix,White,Healthy/Normal,0
Bird,1,Neutral,739,Young Adult,7,September,0,Pure,Red,Healthy/Normal,0
Bird,0,Positive,374,Young Adult,8,October,0,Pure,Grey,Healthy/Normal,0
Cat,0,Positive,287,Puppy/Kitten,237,February,1,Pure,Brown,Healthy/Normal,0
Dog,1,Positive,2221,Adult,29,August,1,Pure,Black,Healthy/Normal,0
Dog,0,Neutral,60,Puppy/Kitten,1,April,0,Mix,White,Healthy/Normal,0
Cat,1,Neutral,379,Young Adult,13,July,1,Mix,Other,Healthy/Normal,0
Cat,1,Positive,74,Puppy/Kitten,5,June,1,Mix,Black,Healthy/Normal,0
Cat,0,Neutral,12,Puppy/Kitten,9,April,0,Mix,Other,Healthy/Normal,0
Cat,1,Negative,734,Young Adult,3,July,0,Pure,Other,Sick/Medical,0
Dog,1,Positive,2230,Adult,38,February,1,Pure,Brown,Healthy/Normal,0
Cat,1,Positive,1096,Adult,1,January,1,Pure,White,Healthy/Normal,0
Dog,1,Neutral,169,Puppy/Kitten,16,June,0,Mix,Brown,Sick/Medical,0
Cat,1,Positive,153,Puppy/Kitten,124,September,1,Mix,Black,Healthy/Normal,0
Dog,0,Positive,734,Young Adult,3,January,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,4391,Senior,8,October,1,Mix,Grey,Healthy/Normal,0
Cat,1,Positive,380,Puppy/Kitten,15,December,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,716,Young Adult,96,May,1,Mix,White,Healthy/Normal,0
Dog,1,Neutral,737,Young Adult,7,July,0,Mix,White,Healthy/Normal,0
Cat,1,Positive,97,Puppy/Kitten,58,August,1,Pure,Black,Injured,0
Dog,1,Positive,721,Young Adult,18,January,1,Mix,Brown,Healthy/Normal,0
Cat,0,Positive,133,Puppy/Kitten,113,December,1,Mix,White,Life Stage/Developmental,0
Dog,0,Positive,69,Puppy/Kitten,6,September,1,Pure,Black,Healthy/Normal,0
Dog,0,Neutral,3292,Senior,3,December,0,Pure,Black,Healthy/Normal,0
Dog,0,Positive,63,Puppy/Kitten,25,June,1,Mix,Brown,Sick/Medical,0
Dog,1,Positive,4406,Senior,22,May,1,Mix,White,Healthy/Normal,0
Cat,1,Positive,91,Puppy/Kitten,67,September,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,177,Puppy/Kitten,1,December,1,Mix,Brown,Healthy/Normal,0
Cat,1,Positive,2596,Senior,22,September,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,255,Puppy/Kitten,1,March,1,Pure,Black,Healthy/Normal,0
Cat,1,Positive,98,Puppy/Kitten,12,October,1,Mix,Other,Healthy/Normal,0
Cat,1,Negative,499,Young Adult,111,September,1,Pure,Black,Healthy/Normal,0
Dog,1,Neutral,76,Puppy/Kitten,4,August,0,Pure,Gold,Healthy/Normal,0
Dog,1,Positive,2607,Senior,49,June,1,Pure,White,Healthy/Normal,0
Cat,1,Positive,434,Young Adult,68,January,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,75,Puppy/Kitten,6,July,1,Pure,White,Sick/Medical,0
Dog,1,Positive,176,Puppy/Kitten,3,February,1,Mix,Black,Healthy/Normal,0
Cat,0,Neutral,71,Puppy/Kitten,3,July,0,Pure,Brown,Healthy/Normal,0
Dog,1,Positive,4423,Senior,46,August,1,Mix,Brown,Healthy/Normal,0
Cat,0,Neutral,734,Young Adult,3,November,0,Pure,Black,Healthy/Normal,0
Dog,1,Positive,733,Young Adult,1,October,1,Pure,Gold,Healthy/Normal,0
Cat,1,Neutral,93,Puppy/Kitten,17,January,0,Mix,Other,Injured,0
Cat,1,Positive,376,Young Adult,11,October,1,Mix,Black,Healthy/Normal,0
Cat,0,Positive,117,Puppy/Kitten,4,July,1,Mix,Red,Healthy/Normal,0
Cat,1,Neutral,551,Young Adult,3,July,0,Mix,Black,Healthy/Normal,0
Dog,1,Positive,1645,Adult,1,April,0,Mix,Black,Healthy/Normal,0
Dog,0,Positive,58,Puppy/Kitten,4,September,1,Mix,Black,Healthy/Normal,0
Cat,1,Neutral,1038,Young Adult,1,August,1,Mix,Other,Healthy/Normal,0
Cat,1,Positive,853,Young Adult,123,September,1,Pure,Black,Healthy/Normal,0
Cat,1,Positive,87,Puppy/Kitten,56,December,1,Mix,White,Healthy/Normal,0
Dog,0,Neutral,1099,Adult,4,June,1,Pure,Grey,Healthy/Normal,0
Dog,1,Positive,62,Puppy/Kitten,19,March,1,Pure,Black,Healthy/Normal,0
Dog,1,Neutral,768,Young Adult,1,November,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,383,Young Adult,8,February,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,1865,Adult,36,July,1,Pure,White,Healthy/Normal,0
Dog,1,Neutral,1099,Adult,3,October,1,Mix,Black,Healthy/Normal,0
Dog,0,Positive,188,Puppy/Kitten,6,July,1,Mix,White,Healthy/Normal,0
Cat,1,Positive,2572,Senior,14,March,1,Mix,Other,Healthy/Normal,0
Dog,1,Positive,361,Puppy/Kitten,2,March,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,308,Puppy/Kitten,4,October,1,Mix,White,Healthy/Normal,0
Cat,1,Positive,70,Puppy/Kitten,9,July,1,Mix,Other,Healthy/Normal,0
Dog,1,Positive,1562,Adult,25,December,1,Mix,White,Healthy/Normal,0
Cat,1,Positive,92,Puppy/Kitten,45,September,1,Mix,Brown,Healthy/Normal,0
Dog,1,Positive,1903,Adult,77,December,1,Pure,Brown,Healthy/Normal,0
Cat,0,Positive,50,Puppy/Kitten,4,June,1,Mix,Other,Healthy/Normal,0
Dog,1,Positive,124,Puppy/Kitten,1,September,0,Pure,Black,Healthy/Normal,0
Dog,0,Positive,65,Puppy/Kitten,4,May,1,Mix,White,Healthy/Normal,0
Cat,1,Neutral,65,Puppy/Kitten,3,December,0,Mix,Black,Healthy/Normal,0
Dog,1,Neutral,86,Puppy/Kitten,10,June,0,Pure,White,Injured,0
Dog,1,Positive,64,Puppy/Kitten,29,January,1,Mix,Tricolor,Sick/Medical,0
Cat,1,Positive,153,Puppy/Kitten,122,February,1,Pure,Brown,Healthy/Normal,0
Cat,1,Positive,55,Puppy/Kitten,3,September,0,Mix,Brown,Healthy/Normal,0
Cat,1,Positive,372,Young Adult,6,March,1,Pure,Other,Healthy/Normal,0
Dog,1,Positive,381,Young Adult,7,July,1,Pure,Black,Healthy/Normal,0
Cat,1,Neutral,601,Young Adult,52,January,1,Mix,White,Sick/Medical,0
Dog,1,Positive,2534,Adult,1,November,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,232,Puppy/Kitten,1,October,1,Mix,Other,Healthy/Normal,0
Cat,1,Positive,753,Young Adult,22,June,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,738,Young Adult,7,March,1,Mix,Red,Healthy/Normal,0
Cat,0,Negative,50,Puppy/Kitten,11,October,0,Pure,Grey,Healthy/Normal,0
Dog,1,Positive,556,Young Adult,7,November,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,275,Puppy/Kitten,30,February,1,Mix,Brown,Healthy/Normal,0
Dog,1,Positive,137,Puppy/Kitten,3,May,0,Pure,White,Sick/Medical,0
Dog,1,Neutral,309,Puppy/Kitten,5,October,0,Mix,White,Healthy/Normal,0
Dog,0,Neutral,1466,Adult,4,May,1,Pure,Black,Healthy/Normal,0
Cat,1,Positive,67,Puppy/Kitten,37,June,1,Pure,White,Injured,0
Dog,1,Positive,1841,Adult,14,October,0,Pure,Brown,Other/Unknown,0
Dog,1,Positive,959,Young Adult,48,August,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,743,Young Adult,11,September,0,Mix,Black,Healthy/Normal,0
Cat,1,Neutral,755,Young Adult,23,January,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,284,Puppy/Kitten,39,December,1,Mix,Brown,Healthy/Normal,0
Dog,1,Positive,366,Young Adult,1,October,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,157,Puppy/Kitten,4,November,1,Mix,Grey,Healthy/Normal,0
Cat,1,Neutral,35,Puppy/Kitten,5,May,0,Pure,Black,Healthy/Normal,0
Cat,1,Positive,62,Puppy/Kitten,7,November,1,Pure,Brown,Healthy/Normal,0
Dog,1,Positive,761,Young Adult,31,November,1,Mix,Grey,Healthy/Normal,0
Dog,1,Neutral,397,Young Adult,32,December,1,Pure,Black,Healthy/Normal,0
Dog,1,Positive,4004,Senior,2,February,1,Mix,White,Healthy/Normal,0
Cat,0,Neutral,370,Young Adult,3,October,0,Pure,Other,Healthy/Normal,0
Cat,1,Positive,74,Puppy/Kitten,12,June,1,Mix,White,Healthy/Normal,0
Dog,1,Neutral,847,Young Adult,116,October,0,Pure,Black,Healthy/Normal,0
Dog,1,Positive,736,Young Adult,5,January,1,Mix,White,Healthy/Normal,0
Dog,1,Neutral,414,Young Adult,2,September,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,2647,Senior,21,December,1,Mix,Tricolor,Healthy/Normal,0
Dog,1,Positive,1607,Adult,1,December,0,Pure,White,Healthy/Normal,0
Dog,0,Neutral,79,Puppy/Kitten,3,November,0,Pure,Black,Injured,0
Cat,1,Neutral,1008,Young Adult,16,January,1,Mix,Brown,Healthy/Normal,0
Dog,1,Positive,5139,Senior,1,October,1,Pure,Black,Healthy/Normal,0
Cat,1,Positive,1467,Adult,6,June,1,Pure,Black,Healthy/Normal,0
Dog,1,Positive,81,Puppy/Kitten,5,November,1,Pure,Gold,Healthy/Normal,0
Dog,1,Positive,1097,Adult,1,October,0,Mix,Tricolor,Healthy/Normal,0
Dog,0,Neutral,33,Puppy/Kitten,3,May,0,Pure,Black,Healthy/Normal,0
Dog,1,Positive,1739,Adult,4,March,1,Mix,White,Healthy/Normal,0
Cat,1,Neutral,453,Young Adult,88,February,1,Mix,Brown,Healthy/Normal,0
Dog,0,Positive,84,Puppy/Kitten,71,April,1,Pure,Black,Healthy/Normal,0
Cat,1,Positive,65,Puppy/Kitten,4,August,1,Pure,White,Healthy/Normal,0
Dog,1,Negative,367,Young Adult,2,March,1,Mix,Black,Injured,0
Cat,0,Neutral,371,Young Adult,6,November,0,Mix,White,Healthy/Normal,0
Dog,1,Neutral,427,Young Adult,3,March,1,Mix,Grey,Healthy/Normal,0
Cat,1,Positive,63,Puppy/Kitten,53,April,1,Pure,White,Life Stage/Developmental,0
Dog,1,Positive,4362,Senior,5,July,1,Pure,Black,Healthy/Normal,0
Cat,0,Negative,3664,Senior,11,May,1,Mix,Brown,Sick/Medical,0
Cat,1,Positive,84,Puppy/Kitten,8,September,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,66,Puppy/Kitten,4,June,1,Mix,Red,Healthy/Normal,0
Dog,1,Positive,376,Young Adult,11,November,1,Mix,Black,Healthy/Normal,0
Other,0,Negative,733,Young Adult,1,October,0,Pure,Brown,Healthy/Normal,0
Dog,1,Positive,4786,Senior,37,August,1,Pure,White,Healthy/Normal,0
Cat,1,Neutral,748,Young Adult,17,June,0,Mix,Other,Healthy/Normal,0
Dog,1,Positive,2557,Senior,1,June,1,Pure,Black,Healthy/Normal,0
Dog,0,Neutral,736,Young Adult,5,January,0,Mix,White,Healthy/Normal,0
Dog,1,Positive,552,Young Adult,5,March,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,248,Puppy/Kitten,3,November,1,Pure,White,Injured,0
Cat,1,Neutral,148,Puppy/Kitten,10,September,1,Mix,Grey,Healthy/Normal,0
Cat,1,Negative,131,Puppy/Kitten,123,June,1,Mix,Brown,Healthy/Normal,0
Dog,0,Neutral,125,Puppy/Kitten,3,April,0,Mix,White,Healthy/Normal,0
Cat,0,Positive,186,Puppy/Kitten,48,October,1,Mix,Black,Healthy/Normal,0
Dog,0,Positive,123,Puppy/Kitten,4,November,1,Pure,Brown,Sick/Medical,0
Dog,1,Positive,343,Puppy/Kitten,6,September,1,Pure,Black,Healthy/Normal,0
Cat,1,Positive,1182,Adult,86,July,1,Mix,Brown,Healthy/Normal,0
Dog,1,Positive,2924,Senior,2,June,0,Mix,Black,Healthy/Normal,0
Dog,1,Positive,732,Young Adult,1,March,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,2038,Adult,5,November,1,Mix,Grey,Healthy/Normal,0
Dog,1,Neutral,109,Puppy/Kitten,43,January,0,Mix,White,Healthy/Normal,0
Dog,0,Positive,57,Puppy/Kitten,11,May,1,Pure,White,Injured,0
Dog,1,Positive,765,Young Adult,34,January,1,Pure,Black,Healthy/Normal,0
Dog,1,Positive,547,Young Adult,181,April,1,Pure,Black,Healthy/Normal,0
Dog,1,Positive,740,Young Adult,9,December,0,Mix,White,Behavioral Issues,0
Dog,1,Neutral,84,Puppy/Kitten,8,July,0,Mix,Black,Sick/Medical,0
Cat,1,Neutral,407,Young Adult,41,September,1,Mix,Black,Sick/Medical,0
Dog,0,Positive,253,Puppy/Kitten,7,November,1,Pure,White,Healthy/Normal,0
Cat,1,Positive,99,Puppy/Kitten,38,July,1,Pure,White,Injured,0
Dog,0,Positive,370,Young Adult,5,November,1,Pure,Black,Healthy/Normal,0
Dog,0,Positive,75,Puppy/Kitten,4,September,1,Pure,White,Healthy/Normal,0
Cat,0,Neutral,731,Young Adult,1,April,0,Mix,Brown,Healthy/Normal,0
Cat,1,Neutral,61,Puppy/Kitten,10,July,1,Mix,Red,Healthy/Normal,0
Dog,1,Positive,396,Puppy/Kitten,31,March,1,Mix,White,Healthy/Normal,0
Dog,1,Neutral,1236,Young Adult,504,June,1,Pure,White,Healthy/Normal,0
Cat,0,Neutral,37,Puppy/Kitten,5,August,0,Mix,White,Healthy/Normal,0
Dog,0,Positive,736,Young Adult,6,January,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,391,Young Adult,25,April,1,Pure,Brown,Healthy/Normal,0
Dog,1,Positive,744,Young Adult,13,June,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,2199,Adult,7,May,1,Mix,Black,Healthy/Normal,0
Dog,0,Positive,790,Young Adult,59,November,1,Pure,White,Life Stage/Developmental,0
Dog,0,Positive,370,Young Adult,5,March,1,Mix,White,Healthy/Normal,0
Dog,1,Neutral,753,Young Adult,14,July,0,Mix,White,Healthy/Normal,0
Cat,0,Neutral,43,Puppy/Kitten,5,June,0,Mix,Other,Healthy/Normal,0
Cat,1,Positive,5932,Senior,3,November,0,Mix,Black,Healthy/Normal,0
Dog,1,Positive,159,Puppy/Kitten,6,October,1,Mix,Tricolor,Healthy/Normal,0
Other,0,Negative,733,Young Adult,2,April,0,Pure,Brown,Sick/Medical,0
Dog,1,Positive,188,Puppy/Kitten,4,October,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,1589,Adult,6,October,1,Pure,Black,Healthy/Normal,0
Cat,1,Positive,77,Puppy/Kitten,46,November,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,184,Puppy/Kitten,7,April,1,Mix,White,Healthy/Normal,0
Cat,0,Neutral,370,Young Adult,3,March,1,Pure,Other,Healthy/Normal,0
Dog,1,Positive,740,Young Adult,9,February,1,Mix,Black,Healthy/Normal,0
Bird,0,Negative,84,Puppy/Kitten,22,July,0,Pure,Black,Injured,0
Cat,1,Positive,214,Puppy/Kitten,168,December,1,Pure,Black,Injured,0
Dog,1,Positive,3471,Senior,12,July,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,128,Puppy/Kitten,5,September,1,Mix,White,Healthy/Normal,0
Dog,1,Negative,1164,Young Adult,75,May,1,Mix,Brown,Healthy/Normal,0
Dog,1,Positive,143,Puppy/Kitten,6,August,0,Mix,Black,Healthy/Normal,0
Dog,0,Positive,156,Puppy/Kitten,5,May,1,Mix,Brown,Healthy/Normal,0
Dog,1,Positive,2632,Senior,75,May,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,374,Young Adult,4,January,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,369,Young Adult,4,July,1,Mix,Gold,Healthy/Normal,0
Cat,1,Positive,891,Young Adult,7,January,1,Mix,Other,Healthy/Normal,0
Cat,1,Positive,168,Puppy/Kitten,130,September,0,Pure,Red,Healthy/Normal,0
Dog,0,Positive,9,Puppy/Kitten,2,February,0,Pure,Black,Healthy/Normal,0
Dog,1,Positive,779,Young Adult,49,April,1,Mix,White,Healthy/Normal,0
Cat,1,Positive,1077,Young Adult,4,March,1,Mix,Grey,Healthy/Normal,0
Cat,0,Neutral,12,Puppy/Kitten,5,April,0,Mix,Grey,Healthy/Normal,0
Cat,1,Positive,74,Puppy/Kitten,50,October,1,Mix,Black,Healthy/Normal,0
Dog,1,Neutral,767,Young Adult,36,June,0,Pure,Black,Healthy/Normal,0
Dog,1,Positive,1108,Adult,11,June,1,Pure,White,Healthy/Normal,0
Dog,1,Positive,3251,Senior,34,November,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,730,Young Adult,1,May,1,Mix,White,Healthy/Normal,0
Dog,1,Neutral,172,Puppy/Kitten,6,June,0,Mix,Grey,Healthy/Normal,0
Dog,1,Positive,134,Puppy/Kitten,11,January,1,Pure,Red,Sick/Medical,0
Dog,0,Positive,184,Puppy/Kitten,4,September,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,741,Young Adult,11,April,1,Pure,Black,Healthy/Normal,0
Cat,1,Positive,61,Puppy/Kitten,21,December,1,Mix,White,Healthy/Normal,0
Dog,1,Neutral,3655,Senior,2,May,0,Mix,White,Healthy/Normal,0
Cat,1,Positive,65,Puppy/Kitten,28,July,1,Mix,Other,Healthy/Normal,0
Dog,1,Positive,76,Puppy/Kitten,10,July,1,Mix,White,Healthy/Normal,0
Cat,1,Positive,75,Puppy/Kitten,46,August,1,Pure,Red,Healthy/Normal,0
Dog,1,Neutral,1478,Adult,17,March,1,Pure,Tricolor,Healthy/Normal,0
Dog,1,Positive,403,Young Adult,38,July,1,Mix,White,Healthy/Normal,0
Cat,1,Neutral,2199,Adult,6,December,1,Mix,Black,Healthy/Normal,0
Dog,1,Neutral,737,Young Adult,6,February,1,Mix,White,Healthy/Normal,0
Cat,1,Positive,788,Young Adult,57,August,1,Pure,Grey,Healthy/Normal,0
Dog,1,Positive,739,Young Adult,9,December,1,Pure,Black,Healthy/Normal,0
Cat,1,Positive,127,Puppy/Kitten,96,November,1,Pure,Black,Healthy/Normal,0
Dog,0,Neutral,155,Puppy/Kitten,4,March,1,Pure,Black,Healthy/Normal,0
Cat,0,Negative,369,Young Adult,4,April,0,Pure,Black,Sick/Medical,0
Cat,0,Positive,148,Puppy/Kitten,29,September,1,Pure,Black,Healthy/Normal,0
Dog,1,Positive,138,Puppy/Kitten,17,July,1,Pure,White,Healthy/Normal,0
Cat,1,Positive,148,Puppy/Kitten,26,August,1,Pure,Brown,Injured,0
Dog,1,Positive,2922,Senior,45,December,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,555,Young Adult,7,December,1,Mix,Brown,Healthy/Normal,0
Cat,1,Positive,79,Puppy/Kitten,42,November,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,743,Young Adult,8,November,1,Mix,White,Healthy/Normal,0
Cat,1,Positive,809,Young Adult,78,July,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,152,Puppy/Kitten,17,May,1,Mix,Tricolor,Healthy/Normal,0
Cat,1,Positive,79,Puppy/Kitten,64,June,1,Pure,Black,Healthy/Normal,0
Dog,1,Positive,734,Young Adult,3,January,0,Mix,Red,Healthy/Normal,0
Cat,1,Positive,1472,Adult,10,January,1,Mix,White,Injured,0
Dog,1,Positive,377,Young Adult,10,July,1,Mix,Brown,Healthy/Normal,0
Cat,0,Neutral,734,Young Adult,4,October,0,Mix,Red,Healthy/Normal,0
Cat,1,Neutral,368,Young Adult,2,July,0,Mix,Black,Healthy/Normal,0
Dog,1,Positive,3032,Senior,110,December,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,4903,Senior,9,June,1,Mix,Brown,Healthy/Normal,0
Dog,1,Positive,1678,Adult,10,July,1,Mix,White,Healthy/Normal,0
Dog,1,Neutral,428,Young Adult,3,February,1,Mix,Gold,Healthy/Normal,0
Cat,0,Negative,734,Young Adult,4,August,0,Pure,White,Injured,0
Cat,0,Neutral,732,Young Adult,1,August,0,Mix,Other,Sick/Medical,0
Dog,1,Neutral,1486,Adult,24,January,1,Mix,White,Healthy/Normal,0
Dog,1,Neutral,80,Puppy/Kitten,18,June,0,Mix,Brown,Healthy/Normal,0
Cat,0,Negative,2561,Senior,4,October,0,Pure,White,Injured,0
Cat,0,Positive,61,Puppy/Kitten,4,January,1,Mix,Other,Healthy/Normal,0
Dog,1,Positive,565,Young Adult,51,November,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,81,Puppy/Kitten,47,July,1,Pure,Brown,Healthy/Normal,0
Dog,1,Positive,370,Young Adult,4,March,1,Mix,White,Healthy/Normal,0
Dog,1,Positive,370,Young Adult,5,April,1,Mix,White,Healthy/Normal,0
Cat,0,Neutral,42,Puppy/Kitten,10,July,0,Mix,Black,Healthy/Normal,0
Dog,1,Positive,550,Young Adult,1,September,0,Mix,White,Healthy/Normal,0
Dog,1,Positive,751,Young Adult,20,April,1,Mix,Grey,Healthy/Normal,0
Dog,1,Neutral,482,Young Adult,54,April,0,Pure,White,Healthy/Normal,0
Dog,1,Positive,1978,Adult,6,September,1,Mix,Brown,Healthy/Normal,0
Dog,1,Positive,381,Young Adult,16,January,1,Pure,Gold,Healthy/Normal,0
Dog,0,Positive,80,Puppy/Kitten,4,June,1,Mix,Brown,Healthy/Normal,0
Dog,1,Positive,738,Young Adult,8,August,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,133,Puppy/Kitten,102,December,1,Pure,Other,Sick/Medical,0
Cat,1,Neutral,3656,Senior,3,August,1,Mix,Red,Sick/Medical,0
Cat,1,Positive,71,Puppy/Kitten,33,September,1,Mix,Grey,Healthy/Normal,0
Cat,1,Positive,165,Puppy/Kitten,12,February,1,Mix,White,Healthy/Normal,0
Dog,0,Neutral,188,Puppy/Kitten,5,December,0,Pure,Black,Healthy/Normal,0
Dog,1,Positive,1106,Adult,11,January,1,Mix,Black,Healthy/Normal,0
Dog,1,Neutral,67,Puppy/Kitten,5,October,1,Mix,Black,Healthy/Normal,0
Dog,1,Positive,60,Puppy/Kitten,23,February,1,Pure,White,Healthy/Normal,0
Dog,1,Neutral,1489,Adult,10,February,1,Mix,White,Healthy/Normal,0
Dog,0,Positive,59,Puppy/Kitten,2,December,1,Mix,Black,Healthy/Normal,0
Cat,1,Positive,263,Puppy/Kitten,172,January,1,Mix,Black,Healthy/Normal,0
Dog,0,Neutral,734,Young Adult,3,July,0,Mix,White,Healthy/Normal,0
Cat,0,Neutral,734,Young Adult,4,January,0,Pure,Black,Healthy/Normal,0
Dog,0,Positive,93,Puppy/Kitten,5,January,1,Mix,Brown,Healthy/Normal,0
Dog,1,Neutral,2952,Senior,20,April,1,Mix,Red,Healthy/Normal,0
Dog,1,Positive,2558,Senior,2,March,1,Mix,Black,Healthy/Normal,0
